annotator_name,experience_level,video_id,frame_number,timestamp,joint_name,x_pixel,y_pixel,x_meter,y_meter,skipped,not_visible,session_start,notes
Charitha Lakshan,novice,video,0,00:00:00.000,Head,609.8605670935577,858.7021961088333,1.32584,1.86682,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,0,00:00:00.000,Left Shoulder,688.4536551056705,951.8495529748761,1.4967,2.06932,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,0,00:00:00.000,Right Shoulder,525.4457688583254,951.8495529748761,1.14232,2.06932,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,0,00:00:00.000,Left Elbow,711.7404959981484,1079.9271686656853,1.54732,2.34776,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,0,00:00:00.000,Right Elbow,502.1589279658476,1085.7488784698128,1.09169,2.36042,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,0,00:00:00.000,Left Wrist,726.294771555947,1196.3613647482389,1.57896,2.60089,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,0,00:00:00.000,Right Wrist,510.8914933005268,1202.1830745523666,1.11068,2.61355,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,0,00:00:00.000,Left Knee,665.1668142131927,1190.5396549441111,1.44607,2.58823,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,0,00:00:00.000,Right Knee,586.5737262010799,1353.5475294596863,1.27521,2.94261,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,0,00:00:00.000,Left Ankle,665.1668142131927,1350.6366745576224,1.44607,2.93628,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,0,00:00:00.000,Right Ankle,574.9303057548409,1510.7336941711337,1.2499,3.28434,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,30,00:00:00.500,Head,630.2365528744758,858.7021961088333,1.37013,1.86682,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,30,00:00:00.500,Left Shoulder,717.5622062212678,951.8495529748761,1.55998,2.06932,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,30,00:00:00.500,Right Shoulder,557.4651750854825,960.5821176810676,1.21193,2.08831,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,30,00:00:00.500,Left Elbow,737.9381920021859,1091.5705882739405,1.60428,2.37307,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,30,00:00:00.500,Right Elbow,534.1783341930047,1074.1054588615575,1.1613,2.33511,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,30,00:00:00.500,Left Wrist,752.4924675599846,1219.6482039647497,1.63592,2.65152,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,30,00:00:00.500,Right Wrist,525.4457688583254,1190.5396549441111,1.14232,2.58823,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,30,00:00:00.500,Left Knee,682.631944882551,1371.0126588720693,1.48404,2.98058,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,30,00:00:00.500,Right Knee,569.1085955317214,1277.8653020060265,1.23724,2.77808,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,30,00:00:00.500,Left Ankle,685.5427999941107,1531.1096784855806,1.49037,3.32863,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,30,00:00:00.500,Right Ankle,595.3062915357591,1385.5669333823885,1.2942,3.01222,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,60,00:00:01.000,Head,606.949711981998,855.7913412067694,1.31951,1.86049,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,60,00:00:01.000,Left Shoulder,694.2753653287899,948.9386980728123,1.50935,2.06299,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,60,00:00:01.000,Right Shoulder,516.7132035236463,954.76040787694,1.12333,2.07565,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,60,00:00:01.000,Left Elbow,714.6513511097081,1091.5705882739405,1.55365,2.37307,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,60,00:00:01.000,Right Elbow,502.1589279658476,1085.7488784698128,1.09169,2.36042,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,60,00:00:01.000,Left Wrist,708.8296408865887,1190.5396549441111,1.541,2.58823,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,60,00:00:01.000,Right Wrist,510.8914933005268,1222.5590588668133,1.11068,2.65784,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,60,00:00:01.000,Left Knee,668.0776693247524,1347.7258196555586,1.4524,2.92996,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,60,00:00:01.000,Right Knee,569.1085955317214,1359.369239263814,1.23724,2.95527,False,False,2026-04-09T16:39:26,
Charitha Lakshan,novice,video,60,00:00:01.000,Left Ankle,665.1668142131927,1522.377113779389,1.44607,3.30965,False,False,2026-04-09T16:39:26,
